instante;testa_pequena_r;testa_pequena_g;testa_pequena_b;testa_pequena_px;testa_grande_r;testa_grande_g;testa_grande_b;testa_grande_px;bochechas_r;bochechas_g;bochechas_b;bochechas_px;conjunto_pequeno_r;conjunto_pequeno_g;conjunto_pequeno_b;conjunto_pequeno_px;conjunto_grande_r;conjunto_grande_g;conjunto_grande_b;conjunto_grande_px;fundo_r;fundo_g;fundo_b;caixa_x;caixa_y;caixa_l;caixa_a
24.98994;222.6232;194.6823;191.4443;2298;222.8664;197.7621;193.6719;4431;220.6077;194.8659;189.3391;5945;221.3447;194.6735;189.8186;6641;221.0029;195.2243;190.3780;11969;214.9698;219.0270;225.9130;200;33;235;235
25.03367;222.6232;194.6823;191.4443;2298;222.8664;197.7621;193.6719;4431;220.6077;194.8659;189.3391;5945;221.3447;194.6735;189.8186;6641;221.0029;195.2243;190.3780;11969;214.9698;219.0270;225.9130;200;33;235;235
25.05408;222.8304;193.6405;190.9740;2270;223.4052;197.1495;193.5242;4395;220.2872;194.7044;189.3768;5812;220.9367;193.9093;189.5988;6571;221.0754;194.8069;190.2951;11825;214.5900;218.2934;225.3345;200;33;236;236
25.09842;222.8304;193.6405;190.9740;2270;223.4052;197.1495;193.5242;4395;220.2872;194.7044;189.3768;5812;220.9367;193.9093;189.5988;6571;221.0754;194.8069;190.2951;11825;214.5900;218.2934;225.3345;200;33;236;236
25.11972;224.6829;197.4869;194.3205;2337;224.6780;200.4325;196.2862;4550;218.6649;192.6459;187.1860;5894;220.5478;194.1692;189.5418;6654;220.6501;194.8139;189.9500;11971;214.8134;218.5293;225.3584;200;33;236;236
25.16548;222.0595;193.6139;189.8637;2318;222.6865;197.2459;192.6713;4558;221.1013;196.0920;190.4591;5794;221.4956;195.1650;190.1651;6552;221.1310;195.4977;190.3852;11992;214.7359;218.6746;225.6482;200;33;236;236
25.18727;221.6181;192.7899;189.2313;2304;221.8612;195.9614;191.6780;4481;221.0560;195.8972;190.2532;5857;221.3388;194.8779;189.9429;6538;220.8377;195.0279;190.0013;11810;214.7359;218.6746;225.6482;200;34;235;235
25.22949;223.3429;195.7654;192.7528;2310;223.8145;198.9225;194.9346;4479;218.7812;192.7042;187.4664;5973;220.2258;193.3578;189.0886;6651;220.1587;194.1460;189.4233;11934;214.4459;218.8705;225.5011;200;34;235;235
25.25181;223.3429;195.7654;192.7528;2310;223.8145;198.9225;194.9346;4479;218.7812;192.7042;187.4664;5973;220.2258;193.3578;189.0886;6651;220.1587;194.1460;189.4233;11934;214.4459;218.8705;225.5011;200;34;235;235
25.29347;223.1550;195.6278;191.2812;2297;222.8838;198.2683;193.0087;4390;220.1593;194.7654;188.7933;5887;221.1431;194.9253;189.5249;6584;220.6558;195.1448;189.6041;11753;215.0702;219.4957;226.0489;200;34;235;235
25.31454;223.2297;196.0201;191.5113;2294;222.8838;198.2683;193.0087;4390;220.2833;194.9556;188.9306;5839;221.1691;194.9529;189.4090;6458;220.8797;195.4918;189.9363;11825;215.0702;219.4957;226.0489;200;34;234;234
25.35154;222.3470;193.9940;190.2928;2343;222.8203;197.0166;192.8158;4446;220.0555;193.9866;188.6116;5837;220.6209;193.4835;188.7646;6542;220.5895;194.2105;189.3888;11877;214.1856;218.4235;225.3074;200;34;234;234
25.37072;222.3470;193.9940;190.2928;2343;222.6318;196.7270;192.5995;4384;220.2587;194.2713;188.8150;5930;220.6542;193.4230;188.6652;6562;220.6397;194.2667;189.4319;11884;214.1856;218.4235;225.3074;200;34;233;233
25.41083;224.5492;198.3750;194.7718;2296;224.5491;200.6492;196.2017;4358;219.1091;192.9284;187.5086;5905;220.8618;194.2055;189.3581;6471;220.7503;195.0793;190.1806;11790;214.5116;218.7952;225.5145;200;34;233;233
25.43041;224.5492;198.3750;194.7718;2296;224.6699;200.8291;196.3412;4405;219.0082;192.8251;187.4402;5848;220.8170;194.3228;189.4801;6463;220.7206;195.0639;190.1624;11784;214.5116;218.7952;225.5145;200;34;234;234
25.46737;221.9692;194.0393;190.1119;2341;222.1515;196.6504;192.0577;4508;220.9993;196.1534;190.5587;5814;221.2081;195.1149;189.9894;6502;221.0045;195.4832;190.4701;11874;214.6126;219.1299;225.8376;200;34;234;234
25.53485;224.2134;196.8888;193.0081;2338;224.1920;199.5980;194.9366;4463;218.9806;192.9695;186.5648;5830;220.5521;193.7553;188.2781;6544;220.4442;194.5710;189.0291;11874;214.3285;218.9051;225.5386;200;34;234;234
25.58030;224.2134;196.8888;193.0081;2338;224.1920;199.5980;194.9366;4463;218.9806;192.9695;186.5648;5830;220.5521;193.7553;188.2781;6544;220.4442;194.5710;189.0291;11874;214.3285;218.9051;225.5386;200;34;234;234
25.60177;222.9527;196.2928;191.6498;2370;223.1507;198.4297;193.1184;4452;220.5835;194.9602;189.1390;5822;221.3557;195.2102;189.6978;6584;221.0594;195.3930;189.9095;11829;214.6082;217.8565;224.7551;201;34;234;234
25.64509;222.9527;196.2928;191.6498;2370;223.1507;198.4297;193.1184;4452;220.5835;194.9602;189.1390;5822;221.3557;195.2102;189.6978;6584;221.0594;195.3930;189.9095;11829;214.6082;217.8565;224.7551;201;34;234;234
25.66524;222.5678;194.7433;191.2087;2353;222.6198;197.1010;192.8286;4516;220.1489;193.7439;187.3281;5821;221.0380;193.7853;188.4269;6531;220.6574;194.1278;188.6831;11958;214.3922;218.5178;225.2333;201;34;234;234
25.70991;222.5678;194.7433;191.2087;2353;222.6198;197.1010;192.8286;4516;220.1489;193.7439;187.3281;5821;221.0380;193.7853;188.4269;6531;220.6574;194.1278;188.6831;11958;214.3922;218.5178;225.2333;201;34;234;234
25.73228;224.2614;198.1369;193.8801;2360;224.4916;200.3743;195.2082;4491;219.1858;192.5168;186.9046;5795;220.7553;194.1977;189.0773;6555;220.7786;194.7540;189.4027;11764;214.9118;218.8400;225.6362;202;35;234;234
25.77212;224.2614;198.1369;193.8801;2360;224.4916;200.3743;195.2082;4491;219.1858;192.5168;186.9046;5795;220.7553;194.1977;189.0773;6555;220.7786;194.7540;189.4027;11764;214.9118;218.8400;225.6362;202;35;234;234
25.79471;221.9303;192.9195;189.6347;2324;222.2086;195.9091;191.6472;4501;221.0707;195.2245;189.6502;5769;221.3045;194.4493;189.7744;6610;220.9504;194.6627;189.6298;11752;214.7741;219.1178;225.7728;202;35;235;235
25.83828;223.8499;195.6884;193.0774;2352;223.9483;198.9202;195.0793;4487;218.8125;192.0150;186.7620;5942;220.6759;193.3248;189.0039;6693;220.3375;193.8690;189.2995;11969;214.5052;218.7359;225.5786;202;35;235;235
25.86016;224.1583;196.4204;193.6927;2369;224.4180;199.8398;195.8037;4569;218.7260;191.9319;186.7176;6010;220.8343;193.7097;189.3321;6694;220.5282;194.2439;189.6078;12059;214.5052;218.7359;225.5786;201;34;237;237
25.90175;222.9609;194.9805;191.1932;2355;222.7424;197.9265;193.1990;4487;220.2279;194.4977;188.7902;5997;221.1605;194.5884;189.6309;6654;220.7864;195.0349;189.7865;11972;214.9998;219.0848;225.7138;201;34;237;237
25.92463;222.9609;194.9805;191.1932;2355;222.7424;197.9265;193.1990;4487;220.4283;194.7024;188.9353;5903;221.0590;194.3500;189.3857;6666;220.8434;195.0411;189.7874;12034;214.9998;219.0848;225.7138;201;34;236;236
25.96813;222.3112;193.5537;189.4595;2346;222.7743;196.9468;192.4811;4533;219.6436;193.0053;187.7990;5825;220.3736;192.7757;188.1158;6633;220.3603;193.6001;188.7573;11946;214.5001;219.0544;225.6332;201;34;236;236
25.99075;222.3112;193.5537;189.4595;2346;222.7743;196.9468;192.4811;4533;219.6436;193.0053;187.7990;5825;220.3736;192.7757;188.1158;6633;220.3603;193.6001;188.7573;11946;214.5001;219.0544;225.6332;201;34;236;236
26.03267;224.5731;197.8737;193.7253;2352;224.8443;200.5507;195.9615;4471;218.8138;192.1457;186.2982;5908;220.6797;193.8366;188.6240;6647;220.6656;194.4727;189.3786;11994;215.1210;219.5265;226.0408;201;34;236;236
26.06113;222.2586;193.6572;190.0323;2351;222.2939;196.7311;192.3848;4566;220.8606;195.3661;189.2720;5802;221.3612;194.6493;189.3903;6616;220.9289;195.0430;189.8008;11985;214.8718;219.1860;225.8493;201;34;236;236
26.10735;222.2586;193.6572;190.0323;2351;222.2939;196.7311;192.3848;4566;220.8606;195.3661;189.2720;5802;221.3612;194.6493;189.3903;6616;220.9289;195.0430;189.8008;11985;214.8718;219.1860;225.8493;201;34;236;236
26.12503;224.4874;197.1613;193.2185;2343;224.7610;200.3950;195.5522;4511;218.7303;192.2795;186.4979;6078;220.8670;194.1084;188.8568;6713;220.6534;194.5401;189.3262;12028;214.5204;218.3933;225.0981;201;34;237;237
26.16894;224.4874;197.1613;193.2185;2343;224.7610;200.3950;195.5522;4511;218.7303;192.2795;186.4979;6078;220.8670;194.1084;188.8568;6713;220.6534;194.5401;189.3262;12028;214.5204;218.3933;225.0981;201;34;237;237
26.18973;223.3355;195.4524;190.9987;2310;223.6104;198.2070;193.2809;4464;220.5796;195.1696;189.5126;5825;221.3984;195.0866;189.8349;6591;221.0873;195.1331;189.9119;11974;215.0124;219.3235;225.9446;201;34;236;236
26.23592;223.3355;195.4524;190.9987;2310;223.6104;198.2070;193.2809;4464;220.5796;195.1696;189.5126;5825;221.3984;195.0866;189.8349;6591;221.0873;195.1331;189.9119;11974;215.0124;219.3235;225.9446;201;34;236;236
26.25612;222.8134;194.5123;190.7740;2358;222.9288;197.5213;193.1447;4581;219.4269;192.8797;187.6754;5828;220.5105;193.3130;188.6180;6662;220.4158;193.9373;189.1745;12014;214.3702;218.0781;224.8548;201;34;236;236
26.29981;222.8134;194.5123;190.7740;2358;222.9288;197.5213;193.1447;4581;219.4269;192.8797;187.6754;5828;220.5105;193.3130;188.6180;6662;220.4158;193.9373;189.1745;12014;214.3702;218.0781;224.8548;201;34;236;236
26.32282;225.1680;198.1284;193.6429;2274;224.7749;200.3814;195.6635;4371;219.2004;192.5811;187.0998;5899;221.2451;194.4951;189.5527;6582;220.9158;194.8211;189.6813;11747;215.0552;219.5716;226.0697;202;35;235;235
26.36586;222.5968;193.8189;190.0419;2314;222.7786;196.8483;192.2527;4409;220.9422;195.4594;189.7261;5879;221.4786;195.0705;189.9118;6692;221.1872;195.1604;190.0160;11755;214.7025;218.8573;225.7111;202;35;235;235
26.38760;222.6841;193.8016;190.0148;2298;223.1009;197.1858;192.5061;4462;220.7986;195.4051;189.7063;5818;221.3703;194.7909;189.6552;6603;221.2387;195.1458;189.9942;11816;214.7025;218.8573;225.7111;202;35;236;236
26.43109;224.2232;195.8359;192.4201;2383;224.6131;199.5315;195.2709;4596;218.3517;191.8331;186.1212;5818;220.4785;193.3136;188.2524;6664;220.2749;193.8589;188.8993;12005;214.7406;219.7435;226.0847;202;35;236;236
26.45319;224.2232;195.8359;192.4201;2383;224.6131;199.5315;195.2709;4596;218.3517;191.8331;186.1212;5818;220.4785;193.3136;188.2524;6664;220.2749;193.8589;188.8993;12005;214.7406;219.7435;226.0847;202;35;236;236
26.49467;223.4017;194.3321;190.6866;2355;223.3624;196.9860;192.8595;4490;220.0544;194.7780;188.8907;5866;221.2250;194.8802;189.7015;6751;220.9005;194.6646;189.6010;11927;214.9742;219.3807;226.0371;202;35;236;236
26.51591;223.4017;194.3321;190.6866;2355;223.3624;196.9860;192.8595;4490;220.0544;194.7780;188.8907;5866;221.2250;194.8802;189.7015;6751;220.9005;194.6646;189.6010;11927;214.9742;219.3807;226.0371;202;35;236;236
26.55852;222.2516;193.4784;189.6815;2389;223.0153;197.0978;192.2501;4562;218.8354;191.9616;187.0300;5862;220.0441;192.4600;187.9902;6759;219.9158;193.0005;188.1193;12000;214.3170;218.6575;225.4191;202;35;236;236
26.58078;221.6255;192.4261;188.8726;2347;222.1134;195.7097;191.1510;4489;218.8709;191.9655;187.0190;5886;219.8115;192.0859;187.6970;6717;219.5792;192.4910;187.7124;11863;214.3170;218.6575;225.4191;202;36;235;235
26.62407;223.6444;197.1862;192.7328;2320;223.6409;199.6465;194.8360;4469;218.7510;192.1260;186.8579;5927;220.3467;193.6424;188.7153;6628;220.3169;194.3452;189.3623;11767;214.9178;218.7899;225.5938;202;36;235;235
26.64605;223.7176;197.1880;192.7375;2309;223.9109;199.9092;195.0471;4503;218.1711;191.4357;186.3037;5898;220.1825;193.4580;188.5703;6544;220.1710;194.1654;189.1994;11849;214.9178;218.7899;225.5938;202;36;237;237
26.68984;222.2373;192.5259;189.7105;2318;222.8484;196.3543;192.2313;4440;220.1483;194.1930;188.7787;5892;221.0555;193.7991;189.3179;6487;220.8384;194.2823;189.4969;11724;214.9105;219.3698;226.0238;202;36;237;237
26.73360;224.4848;196.9190;192.9138;2308;225.0219;200.3673;195.3274;4389;217.8904;190.6098;185.6539;5941;220.4548;193.1597;188.3913;6537;220.3832;193.7388;188.7153;11768;214.8381;219.3791;225.9281;202;36;237;237
26.78164;224.4848;196.9190;192.9138;2308;225.0219;200.3673;195.3274;4389;217.8904;190.6098;185.6539;5941;220.4548;193.1597;188.3913;6537;220.3832;193.7388;188.7153;11768;214.8381;219.3791;225.9281;202;36;237;237
26.80342;222.4874;193.5369;190.0130;2306;222.3874;196.6156;192.1637;4448;220.2607;194.5240;188.3965;5655;221.0023;194.3286;188.9698;6525;220.7367;194.5284;189.2406;11738;214.9907;218.7027;225.4189;202;36;236;236
26.84679;222.4874;193.5369;190.0130;2306;222.3874;196.6156;192.1637;4448;220.2607;194.5240;188.3965;5655;221.0023;194.3286;188.9698;6525;220.7367;194.5284;189.2406;11738;214.9907;218.7027;225.4189;202;36;236;236
26.86842;221.7841;193.0616;189.1103;2321;222.3891;196.7706;192.0540;4408;219.4411;192.2376;187.2579;5828;220.2240;192.3832;187.8536;6625;219.9469;192.9491;188.1637;11736;214.6560;219.4561;226.0816;203;36;235;235
26.91135;221.7841;193.0616;189.1103;2321;222.3891;196.7706;192.0540;4408;219.4411;192.2376;187.2579;5828;220.2240;192.3832;187.8536;6625;219.9469;192.9491;188.1637;11736;214.6560;219.4561;226.0816;203;36;235;235
26.93269;224.3890;197.2163;193.1384;2247;224.2413;199.2973;194.7617;4326;219.4932;192.9902;187.0728;5716;220.9791;193.9899;188.8073;6451;220.7549;194.3851;189.1424;11552;215.1042;219.0836;225.8872;203;36;235;235
26.97563;224.3890;197.2163;193.1384;2247;224.2413;199.2973;194.7617;4326;219.4932;192.9902;187.0728;5716;220.9791;193.9899;188.8073;6451;220.7549;194.3851;189.1424;11552;215.1042;219.0836;225.8872;203;36;235;235
26.99771;223.1477;194.0111;190.5489;2261;222.7836;196.1172;192.1300;4386;220.7100;195.1968;189.4458;5783;221.5410;194.6992;189.7215;6470;221.1924;194.7585;189.8371;11675;214.8668;219.3552;226.0176;203;36;234;234
27.04052;223.8138;196.5769;193.3984;2342;223.8986;198.7518;194.9511;4456;218.6922;192.1873;186.5149;5900;220.6261;193.6726;188.9154;6572;220.3561;193.8847;189.0322;11865;214.7505;219.0673;225.6552;203;36;234;234
27.06470;223.8138;196.5769;193.3984;2342;223.8986;198.7518;194.9511;4456;218.6922;192.1873;186.5149;5900;220.6261;193.6726;188.9154;6572;220.3561;193.8847;189.0322;11865;214.7505;219.0673;225.6552;203;36;234;234
27.10726;223.1657;193.9050;190.3791;2263;223.4839;196.4452;192.4221;4286;220.3633;195.2661;189.6088;5803;221.2595;194.6650;189.5891;6466;221.2172;194.9780;190.0642;11571;214.9404;219.2876;225.9319;203;36;234;234
27.12959;223.1192;193.9264;190.4001;2282;223.6789;197.1365;192.9043;4285;220.5316;195.4955;189.8023;5873;221.4200;194.9168;189.8113;6566;221.3379;195.3361;190.3450;11656;214.9404;219.2876;225.9319;202;35;235;235
27.17319;222.5168;193.9285;190.3916;2293;222.8408;197.0868;192.7223;4422;219.1999;192.6724;187.1078;5834;220.2215;193.0916;188.0630;6573;220.1652;193.4948;188.5990;11813;214.4545;218.5316;225.2326;202;35;235;235
27.19488;222.5168;193.9285;190.3916;2293;222.8408;197.0868;192.7223;4422;219.1999;192.6724;187.1078;5834;220.2215;193.0916;188.0630;6573;220.1652;193.4948;188.5990;11813;214.4545;218.5316;225.2326;202;35;235;235
27.23689;224.1636;197.4847;192.7718;2323;223.8464;199.5073;194.8526;4368;219.4462;193.0633;187.4620;5881;221.1361;194.6212;189.3064;6599;220.8111;194.7477;189.6234;11681;215.0244;219.1986;225.8382;202;35;235;235
27.26320;222.2635;193.9792;190.2197;2353;223.0247;197.2272;192.6067;4493;220.5370;194.6981;189.4823;5799;221.2132;194.6637;190.0010;6706;221.0285;194.6977;189.7414;11838;214.6489;218.9239;225.6141;202;34;236;236
27.30257;222.2635;193.9792;190.2197;2353;223.0247;197.2272;192.6067;4493;220.5370;194.6981;189.4823;5799;221.2132;194.6637;190.0010;6706;221.0285;194.6977;189.7414;11838;214.6489;218.9239;225.6141;202;34;236;236
27.32536;224.6731;198.1656;194.0977;2343;224.9893;201.1433;196.3175;4473;218.4755;191.6810;186.3250;5781;220.8944;194.0628;189.2682;6591;220.5602;194.4553;189.4080;11858;214.7254;218.8385;225.4572;202;34;236;236
27.36538;224.6731;198.1656;194.0977;2343;224.9893;201.1433;196.3175;4473;218.4755;191.6810;186.3250;5781;220.8944;194.0628;189.2682;6591;220.5602;194.4553;189.4080;11858;214.7254;218.8385;225.4572;202;34;236;236
27.38931;222.9099;194.0290;190.4665;2341;223.5050;197.4858;193.1881;4487;220.3171;194.7353;189.2103;5764;221.2000;194.3990;189.6154;6601;221.1550;194.9536;190.0441;11756;214.9747;219.1853;225.8631;202;34;236;236
27.43128;222.9099;194.0290;190.4665;2341;223.5050;197.4858;193.1881;4487;220.3171;194.7353;189.2103;5764;221.2000;194.3990;189.6154;6601;221.1550;194.9536;190.0441;11756;214.9747;219.1853;225.8631;202;34;236;236
27.45333;223.0656;194.9370;191.2562;2334;223.8280;198.1444;193.8119;4488;218.4367;191.8169;186.3536;5800;220.0238;193.0001;188.3202;6692;220.1139;193.3830;188.4008;11886;214.4143;218.4777;225.2848;202;34;236;236
27.49377;223.0656;194.9370;191.2562;2334;223.8280;198.1444;193.8119;4488;218.4367;191.8169;186.3536;5800;220.0238;193.0001;188.3202;6692;220.1139;193.3830;188.4008;11886;214.4143;218.4777;225.2848;202;34;236;236
27.51616;224.0828;197.0440;193.1700;2318;224.2360;199.8745;195.1986;4471;218.9887;192.5763;186.8753;5862;220.8363;194.2511;189.1241;6640;220.3881;194.3707;189.1948;11854;215.0299;219.5400;225.9818;202;34;235;235
27.56516;222.5348;193.8200;189.5323;2356;222.6685;196.6490;191.7622;4482;220.1326;194.1656;188.7338;5943;221.0862;194.2307;189.2218;6754;220.6033;194.0779;189.0356;11896;214.6731;219.0673;225.6486;202;34;235;235
27.58639;222.5993;193.8223;189.5399;2341;222.9361;196.9498;191.9914;4524;220.0009;194.0124;188.6217;5869;220.9961;194.1471;189.1266;6744;220.6522;194.1185;189.0558;11982;214.6731;219.0673;225.6486;202;34;236;236
27.62954;225.4537;197.8946;193.6101;2352;225.8334;201.2025;196.2229;4568;218.1298;191.3953;186.0644;5856;220.6938;193.6387;188.6401;6646;220.5557;194.0849;189.0761;12059;214.6542;218.8982;225.5901;202;34;236;236
27.65128;225.4537;197.8946;193.6101;2352;225.8334;201.2025;196.2229;4568;218.1298;191.3953;186.0644;5856;220.6938;193.6387;188.6401;6646;220.5557;194.0849;189.0761;12059;214.6542;218.8982;225.5901;202;34;236;236
27.69336;222.5795;194.1248;189.5397;2340;223.2036;197.3687;192.0894;4499;220.5083;194.9602;190.0159;5831;221.3974;194.7596;190.0059;6644;220.9890;194.8714;189.9079;11901;214.9558;219.4902;226.0445;202;34;236;236
27.71539;222.5795;194.1248;189.5397;2340;223.2036;197.3687;192.0894;4499;220.5083;194.9602;190.0159;5831;221.3974;194.7596;190.0059;6644;220.9890;194.8714;189.9079;11901;214.9558;219.4902;226.0445;202;34;236;236
27.75266;223.0545;194.6238;190.7947;2387;223.3916;198.2430;193.5657;4548;218.4271;191.6766;186.7412;5865;220.1461;192.7214;188.2676;6749;220.0093;193.4762;188.6703;11979;214.3904;218.8416;225.5315;202;34;236;236
27.77412;222.3203;193.4849;189.8541;2351;222.8746;197.2985;192.7976;4472;218.4735;191.6108;186.6483;5920;219.8734;192.3124;187.9246;6713;219.8573;193.1713;188.4306;11862;214.3904;218.8416;225.5315;202;35;235;235
27.81130;224.6379;196.2321;191.9667;2314;224.4420;198.9422;194.2132;4376;219.1674;192.4215;186.8723;5817;221.2422;194.0654;188.9659;6573;220.7809;194.2081;189.1446;11758;214.7874;218.4684;225.3394;202;35;235;235
27.83232;224.7433;196.6753;192.3457;2291;224.4420;198.9422;194.2132;4376;219.2668;192.6185;187.0375;5791;221.1907;194.0571;188.8982;6492;220.9224;194.3406;189.2671;11722;214.7874;218.4684;225.3394;202;35;234;234
27.87043;222.0916;193.3001;189.8172;2336;222.3864;195.9111;191.9147;4444;220.4013;194.5018;189.1521;5853;220.9894;193.9394;189.2962;6581;220.6809;194.1584;189.4119;11810;214.5987;219.1179;225.7311;202;35;234;234
27.93467;225.2348;198.7352;194.6075;2334;225.1401;200.7115;196.0111;4434;218.3560;192.0994;186.2987;5815;220.8582;194.5048;189.2669;6601;220.6093;194.5657;189.3538;11782;214.5687;218.2999;224.9909;202;35;234;234
27.98187;225.2348;198.7352;194.6075;2334;225.1401;200.7115;196.0111;4434;218.3560;192.0994;186.2987;5815;220.8582;194.5048;189.2669;6601;220.6093;194.5657;189.3538;11782;214.5687;218.2999;224.9909;202;35;234;234
28.00232;222.2868;193.6677;190.2055;2326;222.7853;197.0273;192.7244;4467;220.5736;195.3300;189.1675;5791;221.3479;194.8993;189.6479;6577;220.9958;195.1877;189.8686;11795;214.9682;219.3454;226.0749;202;35;235;235
28.04507;222.2868;193.6677;190.2055;2326;222.7853;197.0273;192.7244;4467;220.5736;195.3300;189.1675;5791;221.3479;194.8993;189.6479;6577;220.9958;195.1877;189.8686;11795;214.9682;219.3454;226.0749;202;35;235;235
28.06685;224.4020;196.1563;192.8074;2316;224.9327;200.0333;195.6637;4529;218.6493;192.0235;187.8015;5954;220.6328;193.3824;189.5380;6678;220.6221;194.2137;189.9500;12052;214.3453;217.9184;224.9480;202;34;236;236
28.10951;224.4020;196.1563;192.8074;2316;224.9327;200.0333;195.6637;4529;218.6493;192.0235;187.8015;5954;220.6328;193.3824;189.5380;6678;220.6221;194.2137;189.9500;12052;214.3453;217.9184;224.9480;202;34;236;236
28.13082;224.6290;196.6303;193.2984;2383;224.4438;199.3492;195.2684;4516;219.4056;192.9281;188.0795;5912;221.4135;194.4600;190.2035;6728;220.9222;194.5806;190.0383;11806;214.9319;218.3238;225.4958;202;34;235;235
28.17154;224.6290;196.6303;193.2984;2383;224.4438;199.3492;195.2684;4516;219.4056;192.9281;188.0795;5912;221.4135;194.4600;190.2035;6728;220.9222;194.5806;190.0383;11806;214.9319;218.3238;225.4958;202;34;235;235
